time_stamp,city,station,carrier,ml_ex_ind,sched_flt_now,cnxl_flt_now,a0_flt_now,a14_flt_now,d0_flt_now_o,d0_flt_now,sched_flt_mtd,cnxl_flt_mtd,a0_flt_mtd,a14_flt_mtd,d0_flt_mtd_o,d0_flt_mtd,sched_flt_ytd,comp_flt_ytd,a0_flt_ytd,a14_flt_ytd,d0_flt_ytd_o,d0_flt_ytd,in_sched_flt_now,in_sched_flt_mtd,in_sched_flt_ytd
2025-10-30 12:56:23.523047+00:00,Line Dom,ATL,UA,Express,0,0,0,1,0,0,61,0,45,51,49,49,752,734,499,568,536,536,1,61,752
2025-10-30 12:56:23.523047+00:00,Line Dom,SGF,UA,Express,9,0,7,7,7,7,311,0,207,242,237,237,3006,2965,1834,2212,1963,1963,9,310,3007
2025-10-30 12:56:23.523047+00:00,Line Int,PBC,UA,Express,1,0,0,0,1,1,29,0,22,27,27,27,302,290,189,234,252,252,1,29,302
2025-10-30 12:56:23.523047+00:00,Line Dom,ICT,UA,Express,9,0,5,7,8,8,264,0,200,231,212,212,2842,2792,1902,2258,2170,2170,9,266,2842
2025-10-30 12:56:23.523047+00:00,Line Dom,ROC,UA,Express,9,0,7,7,7,7,204,0,126,166,155,155,2295,2239,1430,1788,1667,1667,9,204,2290
2025-10-30 12:56:23.523047+00:00,Line Dom,GUC,UA,Express,2,0,2,2,2,2,83,0,59,72,69,69,954,949,623,758,678,678,2,83,954
2025-10-30 12:56:23.523047+00:00,Line Dom,ACK,UA,Express,0,0,0,0,0,0,0,0,0,0,0,0,195,183,127,145,94,94,0,0,195
2025-10-30 12:56:23.523047+00:00,Line Int,YOW,UA,Express,9,0,7,9,8,8,285,0,164,211,170,170,2622,2558,1617,1989,1644,1644,9,286,2622
2025-10-30 12:56:23.523047+00:00,Line Int,HAV,UA,Express,0,0,0,0,0,0,0,0,0,0,0,0,53,52,37,39,34,34,0,0,53
2025-10-30 12:56:23.523047+00:00,Line Dom,JLN,UA,Express,2,0,2,2,2,2,58,0,36,47,45,45,603,585,354,429,412,412,2,58,603
2025-10-30 12:56:23.523047+00:00,Line Int,ZIH,UA,Express,0,0,0,0,0,0,5,0,4,4,3,3,119,117,62,86,90,90,0,5,119
2025-10-30 12:56:23.523047+00:00,Line Dom,RIC,UA,Express,13,0,7,11,10,10,396,0,253,309,313,313,3586,3490,2178,2626,2540,2540,13,395,3584
2025-10-30 12:56:23.523047+00:00,Line Dom,FNT,UA,Express,3,0,1,1,2,2,87,0,62,72,72,72,817,807,459,576,530,530,3,87,817
2025-10-30 12:56:23.523047+00:00,Line Dom,CPR,UA,Express,7,0,6,7,7,7,202,0,145,173,171,171,1960,1943,1116,1408,1317,1317,7,202,1961
2025-10-30 12:56:23.523047+00:00,Line Dom,SHR,UA,Express,2,0,2,2,2,2,58,0,44,56,51,51,604,595,354,450,467,467,2,58,604
2025-10-30 12:56:23.523047+00:00,Line Dom,AVL,UA,Express,5,0,2,3,4,4,146,0,92,122,113,113,1340,1307,801,1021,927,927,5,145,1340
2025-10-30 12:56:23.523047+00:00,Line Dom,EAU,UA,Express,2,0,2,2,2,2,50,0,35,38,35,35,518,509,287,358,395,395,2,50,518
2025-10-30 12:56:23.523047+00:00,Line Dom,DEC,UA,Express,2,0,2,2,2,2,50,0,35,43,38,38,518,508,327,408,404,404,2,50,518
2025-10-30 12:56:23.523047+00:00,Line Dom,BFF,UA,Express,1,0,0,0,1,1,49,0,37,41,39,39,517,503,301,387,349,349,1,49,517
2025-10-30 12:56:23.523047+00:00,Line Dom,IDA,UA,Express,5,0,5,5,4,4,137,0,89,119,111,111,1453,1434,828,1073,1010,1010,5,137,1454
2025-10-30 12:56:23.523047+00:00,Line Dom,MYR,UA,Express,0,0,0,0,0,0,75,0,45,61,55,55,518,487,339,407,343,343,0,75,518
2025-10-30 12:56:23.523047+00:00,Line Dom,BRO,UA,Express,4,0,4,4,3,3,116,0,92,102,104,104,1326,1290,963,1080,1107,1107,4,116,1326
2025-10-30 12:56:23.523047+00:00,Line Dom,BTM,UA,Express,1,0,1,1,1,1,29,0,21,23,26,26,299,297,168,197,226,226,1,29,300
2025-10-30 12:56:23.523047+00:00,Line Dom,VCT,UA,Express,2,0,2,2,2,2,50,0,35,37,38,38,481,459,320,356,342,342,2,50,481
2025-10-30 12:56:23.523047+00:00,Line Dom,HSV,UA,Express,13,0,11,13,12,12,343,0,239,284,285,285,3338,3297,2009,2480,2441,2441,13,344,3339
2025-10-30 12:56:23.523047+00:00,Line Dom,MAF,UA,Express,9,0,7,8,9,9,218,0,169,193,186,186,2738,2698,1705,2044,1982,1982,9,218,2738
2025-10-30 12:56:23.523047+00:00,Line Dom,MTJ,UA,Express,0,0,0,0,0,0,0,0,0,0,0,0,401,397,263,324,281,281,0,0,401
2025-10-30 12:56:23.523047+00:00,Line Dom,BOI,UA,Express,7,0,6,6,6,6,190,0,115,150,150,151,2226,2225,1482,1784,1829,1830,7,190,2224
2025-10-30 12:56:23.523047+00:00,Line Dom,BTR,UA,Express,7,0,1,7,5,5,177,0,124,147,153,153,1732,1694,1163,1351,1344,1344,7,177,1733
2025-10-30 12:56:23.523047+00:00,Line Dom,LRD,UA,Express,4,0,2,3,3,3,116,0,91,105,107,107,1049,1031,770,850,883,883,4,116,1050
2025-10-30 12:56:23.523047+00:00,Line Dom,CVG,UA,Express,11,0,6,7,8,8,339,0,222,285,260,260,3310,3230,2120,2580,2493,2493,11,340,3313
2025-10-30 12:56:23.523047+00:00,Line Dom,GPT,UA,Express,3,0,2,3,2,2,96,0,81,89,79,79,922,903,661,750,724,724,3,96,922
2025-10-30 12:56:23.523047+00:00,Line Dom,MOB,UA,Express,6,0,5,6,4,4,165,0,128,145,142,142,1792,1751,1172,1372,1407,1407,6,165,1793
2025-10-30 12:56:23.523047+00:00,Line Int,MZT,UA,Express,0,0,0,0,0,0,0,0,0,0,0,0,45,45,29,33,37,37,0,0,45
2025-10-30 12:56:23.523047+00:00,Line Dom,ORF,UA,Express,8,0,7,7,6,6,224,0,160,187,164,164,1970,1907,1174,1484,1343,1343,8,225,1970
2025-10-30 12:56:23.523047+00:00,Line Dom,OKC,UA,Express,14,0,12,13,13,13,405,0,279,343,344,344,4524,4473,2853,3424,3432,3432,14,405,4524
2025-10-30 12:56:23.523047+00:00,Line Dom,HDN,UA,Express,1,0,1,1,1,1,27,0,15,19,25,25,501,492,289,348,351,351,1,27,502
2025-10-30 12:56:23.523047+00:00,Line Dom,ELP,UA,Express,6,0,1,4,6,6,201,0,127,166,155,155,2144,2108,1356,1644,1657,1657,6,201,2144
2025-10-30 12:56:23.523047+00:00,Line Dom,SAT,UA,Express,3,0,2,3,2,2,90,0,60,74,75,75,1015,1001,661,793,775,775,3,90,1016
2025-10-30 12:56:23.523047+00:00,Line Dom,RNO,UA,Express,6,0,3,5,5,5,87,0,64,82,76,76,1641,1623,1218,1421,1309,1309,6,87,1640
2025-10-30 12:56:23.523047+00:00,Line Int,YVR,UA,Express,0,0,0,0,0,0,0,0,0,0,0,0,77,77,63,69,60,60,0,0,77
2025-10-30 12:56:23.523047+00:00,Line Dom,PIR,UA,Express,1,0,1,1,1,1,64,0,48,54,48,48,168,165,111,127,122,122,1,64,169
2025-10-30 12:56:23.523047+00:00,Line Dom,ROA,UA,Express,7,0,3,5,7,7,178,0,108,144,147,147,1651,1619,890,1181,1165,1165,7,178,1653
