time_stamp,city,station,carrier,ml_ex_ind,sched_flt_now,cnxl_flt_now,a0_flt_now,a14_flt_now,d0_flt_now_o,d0_flt_now,sched_flt_mtd,cnxl_flt_mtd,a0_flt_mtd,a14_flt_mtd,d0_flt_mtd_o,d0_flt_mtd,sched_flt_ytd,comp_flt_ytd,a0_flt_ytd,a14_flt_ytd,d0_flt_ytd_o,d0_flt_ytd,in_sched_flt_now,in_sched_flt_mtd,in_sched_flt_ytd
2025-11-04 06:48:19.638475+00:00,Line Dom,PNS,UA,Express,0,0,0,0,0,0,10,0,7,8,8,8,1030,1008,696,803,784,785,0,10,1031
2025-11-04 06:48:19.638475+00:00,Line Dom,DRO,UA,Express,0,0,0,0,0,0,8,0,7,8,7,7,1284,1271,834,984,826,826,0,8,1284
2025-11-04 06:48:19.638475+00:00,Line Dom,SYR,UA,Express,0,0,0,0,0,0,13,0,9,11,11,11,2155,2098,1360,1646,1566,1566,0,13,2149
2025-11-04 06:48:19.638475+00:00,Line Int,ACA,UA,Express,0,0,0,0,0,0,1,0,0,0,0,0,45,45,28,41,40,40,0,1,45
2025-11-04 06:48:19.638475+00:00,Line Dom,SDF,UA,Express,0,0,0,0,0,0,25,1,13,19,15,15,3898,3821,2552,3066,2896,2898,0,25,3900
2025-11-04 06:48:19.638475+00:00,Line Int,GDL,UA,Express,0,0,0,0,0,0,2,0,1,1,1,1,322,317,204,265,264,264,0,2,322
2025-11-04 06:48:19.638475+00:00,Line Dom,ELP,UA,Express,0,0,0,0,0,0,12,0,11,12,10,10,2170,2134,1375,1667,1680,1680,0,12,2170
2025-11-04 06:48:19.638475+00:00,Line Dom,SAT,UA,Express,0,0,0,0,0,0,6,0,4,6,6,6,1029,1015,668,805,785,785,0,6,1030
2025-11-04 06:48:19.638475+00:00,Line Dom,RNO,UA,Express,0,0,0,0,0,0,11,0,8,9,8,8,1664,1646,1231,1438,1326,1326,0,11,1663
2025-11-04 06:48:19.638475+00:00,Line Int,YVR,UA,Express,0,0,0,0,0,0,0,0,0,0,0,0,77,77,63,69,60,60,0,0,77
2025-11-04 06:48:19.638475+00:00,Line Dom,GPT,UA,Express,0,0,0,0,0,0,7,0,4,7,4,4,936,917,672,764,735,735,0,7,936
2025-11-04 06:48:19.638475+00:00,Line Dom,AVL,UA,Express,0,0,0,0,0,0,10,1,3,7,7,7,1360,1326,809,1035,940,940,0,10,1360
2025-11-04 06:48:19.638475+00:00,Line Dom,EAU,UA,Express,0,0,0,0,0,0,3,0,2,3,2,2,525,516,293,365,401,401,0,3,525
2025-11-04 06:48:19.638475+00:00,Line Dom,DEC,UA,Express,0,0,0,0,0,0,3,0,2,2,2,2,525,515,332,414,410,410,0,3,525
2025-11-04 06:48:19.638475+00:00,Line Dom,COD,UA,Express,0,0,0,0,0,0,4,0,3,4,2,2,812,793,460,572,484,484,0,4,813
2025-11-04 06:48:19.638475+00:00,Line Dom,HRL,UA,Express,0,0,0,0,0,0,8,0,3,7,6,6,1261,1224,843,988,990,990,0,8,1261
2025-11-04 06:48:19.638475+00:00,Line Dom,BOS,UA,Express,0,0,0,0,0,0,1,0,1,1,1,1,162,146,98,120,88,88,0,1,163
2025-11-04 06:48:19.638475+00:00,Line Dom,LGA,UA,Express,0,0,0,0,0,0,8,0,5,6,5,5,1715,1640,1032,1240,1151,1153,0,8,1715
2025-11-04 06:48:19.638475+00:00,Line Dom,MHT,UA,Express,0,0,0,0,0,0,3,0,2,3,2,2,645,633,359,429,490,490,0,3,646
2025-11-04 06:48:19.638475+00:00,Line Dom,PWM,UA,Express,0,0,0,0,0,0,14,1,12,13,11,11,2104,2040,1464,1716,1665,1665,0,14,2105
2025-11-04 06:48:19.638475+00:00,Line Dom,FAR,UA,Express,0,0,0,0,0,0,11,0,4,9,10,10,1866,1855,1027,1336,1190,1190,0,11,1867
2025-11-04 06:48:19.638475+00:00,Line Dom,LBL,UA,Express,0,0,0,0,0,0,3,0,3,3,3,3,525,509,341,401,385,385,0,3,526
2025-11-04 06:48:19.638475+00:00,Line Dom,JST,UA,Express,0,0,0,0,0,0,4,0,2,3,4,4,612,600,352,436,468,468,0,4,612
2025-11-04 06:48:19.638475+00:00,Line Dom,CHA,UA,Express,0,0,0,0,0,0,10,0,5,6,5,5,1052,1037,625,772,679,679,0,10,1053
2025-11-04 06:48:19.638475+00:00,Line Int,SLP,UA,Express,0,0,0,0,0,0,4,0,3,3,4,4,518,514,257,369,426,426,0,4,518
2025-11-04 06:48:19.638475+00:00,Line Dom,SLN,UA,Express,0,0,0,0,0,0,6,0,5,6,6,6,797,784,397,520,617,617,0,6,799
2025-11-04 06:48:19.638475+00:00,Line Dom,PHX,UA,Express,0,0,0,0,0,0,4,0,4,4,4,4,855,848,590,738,671,671,0,4,854
2025-11-04 06:48:19.638475+00:00,Line Dom,RIC,UA,Express,0,0,0,0,0,0,26,1,10,14,16,16,3640,3541,2198,2657,2573,2573,0,26,3638
2025-11-04 06:48:19.638475+00:00,Line Dom,FNT,UA,Express,0,0,0,0,0,0,6,0,3,4,5,5,829,819,465,585,539,539,0,6,829
2025-11-04 06:48:19.638475+00:00,Line Dom,BDL,UA,Express,0,0,0,0,0,0,8,0,5,7,7,7,875,859,606,714,645,646,0,8,875
2025-11-04 06:48:19.638475+00:00,Line Dom,ASE,UA,Express,0,0,0,0,0,0,14,0,8,10,10,10,4221,4005,2258,2792,2308,2308,0,14,4217
2025-11-04 06:48:19.638475+00:00,Line Dom,CHO,UA,Express,0,0,0,0,0,0,15,0,10,14,13,13,1717,1688,997,1289,1257,1257,0,15,1718
2025-11-04 06:48:19.638475+00:00,Line Dom,EGE,UA,Express,0,0,0,0,0,0,2,0,2,2,2,2,796,786,535,631,521,521,0,2,795
2025-11-04 06:48:19.638475+00:00,Line Dom,MDT,UA,Express,0,0,0,0,0,0,10,0,6,7,8,8,1563,1539,908,1185,1125,1125,0,10,1564
2025-11-04 06:48:19.638475+00:00,Line Dom,CLT,UA,Express,0,0,0,0,0,0,18,0,11,14,13,13,1853,1814,1296,1524,1378,1378,0,18,1854
2025-11-04 06:48:19.638475+00:00,Line Dom,JMS,UA,Express,0,0,0,0,0,0,3,0,3,3,3,3,550,543,381,449,408,414,0,3,550
2025-11-04 06:48:19.638475+00:00,Line Dom,MAF,UA,Express,0,0,0,0,0,0,15,0,13,13,15,15,2771,2731,1732,2072,2010,2010,0,15,2771
2025-11-04 06:48:19.638475+00:00,Line Dom,DCA,UA,Express,0,0,0,0,0,0,21,4,7,12,9,9,2938,2741,1547,1896,1758,1760,0,21,2939
2025-11-04 06:48:19.638475+00:00,Line Dom,CRP,UA,Express,0,0,0,0,0,0,13,0,8,10,8,8,2077,2038,1385,1636,1576,1576,0,13,2078
2025-11-04 06:48:19.638475+00:00,Line Dom,OTH,UA,Express,0,0,0,0,0,0,2,0,0,0,0,0,425,423,235,333,271,271,0,2,425
2025-11-04 06:48:19.638475+00:00,Line Dom,SGF,UA,Express,0,0,0,0,0,0,20,0,13,16,12,12,3048,3007,1860,2246,1992,1992,0,20,3049
2025-11-04 06:48:19.638475+00:00,Line Dom,ATL,UA,Express,0,0,0,0,0,0,5,0,3,3,4,4,760,742,503,573,543,543,0,5,761
2025-11-04 06:48:19.638475+00:00,Line Dom,BOI,UA,Express,0,0,0,0,0,0,15,0,11,14,12,12,2254,2253,1503,1810,1852,1853,0,14,2252
2025-11-04 06:48:19.638475+00:00,Line Dom,MTJ,UA,Express,0,0,0,0,0,0,0,0,0,0,0,0,401,397,263,324,281,281,0,0,401
2025-11-04 06:48:19.638475+00:00,Line Dom,BTR,UA,Express,0,0,0,0,0,0,13,0,3,10,9,9,1758,1720,1170,1373,1362,1362,0,13,1759
2025-11-04 06:48:19.638475+00:00,Line Dom,LRD,UA,Express,0,0,0,0,0,0,7,0,5,5,5,5,1064,1046,781,862,894,894,0,7,1065
2025-11-04 06:48:19.638475+00:00,Line Dom,GSO,UA,Express,0,0,0,0,0,0,12,1,7,9,10,10,2392,2342,1395,1713,1706,1706,0,12,2392
2025-11-04 06:48:19.638475+00:00,Line Dom,SGU,UA,Express,0,0,0,0,0,0,8,0,7,8,8,8,1185,1185,750,937,870,870,0,8,1185
2025-11-04 06:48:19.638475+00:00,Line Dom,SAF,UA,Express,0,0,0,0,0,0,7,0,7,7,7,7,1185,1181,762,922,876,876,0,7,1185
2025-11-04 06:48:19.638475+00:00,Line Dom,FSD,UA,Express,0,0,0,0,0,0,11,0,9,10,10,10,1973,1953,1263,1545,1377,1377,0,11,1972
2025-11-04 06:48:19.638475+00:00,Line Dom,GEG,UA,Express,0,0,0,0,0,0,8,0,4,6,6,6,1005,1004,649,819,835,835,0,8,1005
2025-11-04 06:48:19.638475+00:00,Line Dom,BHM,UA,Express,0,0,0,0,0,0,19,0,11,15,14,14,2751,2706,1762,2087,2043,2043,0,19,2753
2025-11-04 06:48:19.638475+00:00,Line Dom,ATY,UA,Express,0,0,0,0,0,0,2,0,2,2,2,2,94,94,59,75,64,64,0,2,94
2025-11-04 06:48:19.638475+00:00,Line Dom,ACV,UA,Express,0,0,0,0,0,0,12,0,8,9,6,6,1639,1632,1041,1338,1278,1278,0,12,1641
2025-11-04 06:48:19.638475+00:00,Line Dom,ACK,UA,Express,0,0,0,0,0,0,0,0,0,0,0,0,195,183,127,145,94,94,0,0,195
2025-11-04 06:48:19.638475+00:00,Line Dom,SHR,UA,Express,0,0,0,0,0,0,4,0,2,3,2,2,612,603,360,457,473,473,0,4,612
2025-11-04 06:48:19.638475+00:00,Line Dom,ROA,UA,Express,0,0,0,0,0,0,13,0,8,11,12,12,1678,1645,903,1200,1184,1184,0,13,1680
2025-11-04 06:48:19.638475+00:00,Line Dom,PIR,UA,Express,0,0,0,0,0,0,5,0,4,5,4,4,179,176,120,138,132,132,0,5,180
2025-11-04 06:48:19.638475+00:00,Line Dom,AUS,UA,Express,0,0,0,0,0,0,5,0,3,4,4,4,885,876,610,748,629,629,0,5,883
2025-11-04 06:48:19.638475+00:00,Line Dom,MOB,UA,Express,0,0,0,0,0,0,12,0,4,8,9,9,1818,1777,1184,1391,1426,1426,0,12,1819
2025-11-04 06:48:19.638475+00:00,Line Int,MZT,UA,Express,0,0,0,0,0,0,0,0,0,0,0,0,45,45,29,33,37,37,0,0,45
2025-11-04 06:48:19.638475+00:00,Line Dom,ORF,UA,Express,0,0,0,0,0,0,13,2,7,8,9,9,1999,1932,1187,1499,1358,1358,0,13,1999
