time_stamp,city,station,carrier,ml_ex_ind,sched_flt_now,cnxl_flt_now,a0_flt_now,a14_flt_now,d0_flt_now_o,d0_flt_now,sched_flt_mtd,cnxl_flt_mtd,a0_flt_mtd,a14_flt_mtd,d0_flt_mtd_o,d0_flt_mtd,sched_flt_ytd,comp_flt_ytd,a0_flt_ytd,a14_flt_ytd,d0_flt_ytd_o,d0_flt_ytd,in_sched_flt_now,in_sched_flt_mtd,in_sched_flt_ytd
2025-11-03 11:53:49.313638+00:00,Line Dom,SLN,UA,Express,3,0,2,3,3,3,6,0,5,6,6,6,797,784,397,520,617,617,3,6,799
2025-11-03 11:53:49.313638+00:00,Line Int,SLP,UA,Express,2,0,2,2,2,2,4,0,3,3,4,4,518,514,257,369,426,426,2,4,518
2025-11-03 11:53:49.313638+00:00,Line Dom,RDM,UA,Express,2,0,1,1,1,1,4,0,3,3,3,3,712,707,485,601,590,590,2,4,710
2025-11-03 11:53:49.313638+00:00,Line Dom,FAT,UA,Express,10,0,5,8,8,8,19,0,12,15,17,17,2643,2639,1837,2240,2075,2076,10,19,2644
2025-11-03 11:53:49.313638+00:00,Line Dom,SUN,UA,Express,1,0,1,1,1,1,2,0,1,2,2,2,1177,1167,804,965,906,906,1,2,1176
2025-11-03 11:53:49.313638+00:00,Line Dom,DIK,UA,Express,2,0,2,2,2,2,4,0,4,4,3,3,573,562,318,388,423,423,2,4,573
2025-11-03 11:53:49.313638+00:00,Line Int,YQR,UA,Express,1,0,1,1,1,1,2,0,2,2,2,2,171,170,81,96,120,120,1,2,172
2025-11-03 11:53:49.313638+00:00,Line Dom,PBI,UA,Express,0,0,0,0,0,0,0,0,0,0,0,0,259,259,174,211,187,187,0,0,258
2025-11-03 11:53:49.313638+00:00,Line Dom,FMN,UA,Express,1,0,0,0,1,1,2,0,1,1,2,2,178,177,118,136,130,130,1,2,179
2025-11-03 11:53:49.313638+00:00,Line Dom,ACK,UA,Express,0,0,0,0,0,0,0,0,0,0,0,0,195,183,127,145,94,94,0,0,195
2025-11-03 11:53:49.313638+00:00,Line Int,YHZ,UA,Express,2,1,1,1,1,1,4,1,3,3,3,3,458,438,298,348,312,312,2,4,459
2025-11-03 11:53:49.313638+00:00,Line Dom,SGU,UA,Express,4,0,4,4,4,4,8,0,7,8,8,8,1185,1185,750,937,870,870,4,8,1185
2025-11-03 11:53:49.313638+00:00,Line Dom,GSO,UA,Express,7,1,4,4,6,6,12,1,7,9,10,10,2392,2342,1395,1713,1706,1706,7,12,2392
2025-11-03 11:53:49.313638+00:00,Line Dom,SAF,UA,Express,4,0,4,4,4,4,7,0,7,7,7,7,1185,1181,762,922,876,876,4,7,1185
2025-11-03 11:53:49.313638+00:00,Line Dom,BOS,UA,Express,0,0,0,0,0,0,1,0,1,1,1,1,162,146,98,120,88,88,0,1,163
2025-11-03 11:53:49.313638+00:00,Line Dom,CHA,UA,Express,5,0,3,3,3,3,10,0,5,6,5,5,1052,1037,625,772,679,679,5,10,1053
2025-11-03 11:53:49.313638+00:00,Line Dom,BIL,UA,Express,3,0,2,2,3,3,6,0,4,4,5,5,1097,1084,610,831,817,817,3,6,1098
2025-11-03 11:53:49.313638+00:00,Line Int,QRO,UA,Express,0,0,0,0,0,0,0,0,0,0,0,0,121,120,96,111,102,102,0,0,121
2025-11-03 11:53:49.313638+00:00,Line Dom,SCE,UA,Express,9,0,5,7,7,7,17,0,12,14,14,14,1881,1860,1141,1424,1444,1444,9,17,1883
2025-11-03 11:53:49.313638+00:00,Line Dom,EGE,UA,Express,1,0,1,1,1,1,2,0,2,2,2,2,796,786,535,631,521,521,1,2,795
2025-11-03 11:53:49.313638+00:00,Line Dom,CHO,UA,Express,8,0,5,7,6,6,15,0,10,14,13,13,1717,1688,997,1289,1257,1257,8,15,1718
2025-11-03 11:53:49.313638+00:00,Line Dom,SHR,UA,Express,2,0,1,2,1,1,4,0,2,3,2,2,612,603,360,457,473,473,2,4,612
2025-11-03 11:53:49.313638+00:00,Line Dom,OKC,UA,Express,14,0,10,12,11,11,26,0,18,23,20,20,4578,4527,2888,3470,3474,3474,14,26,4578
2025-11-03 11:53:49.313638+00:00,Line Dom,HDN,UA,Express,1,0,1,1,1,1,2,0,2,2,2,2,505,496,292,352,355,355,1,2,506
2025-11-03 11:53:49.313638+00:00,Line Dom,ELP,UA,Express,6,0,6,6,5,5,12,0,11,12,10,10,2170,2134,1375,1667,1680,1680,6,12,2170
2025-11-03 11:53:49.313638+00:00,Line Dom,SAT,UA,Express,4,0,3,4,4,4,6,0,4,6,6,6,1029,1015,668,805,785,785,4,6,1030
2025-11-03 11:53:49.313638+00:00,Line Dom,RNO,UA,Express,5,0,3,4,2,2,11,0,8,9,8,8,1664,1646,1231,1438,1326,1326,5,11,1663
2025-11-03 11:53:49.313638+00:00,Line Int,YVR,UA,Express,0,0,0,0,0,0,0,0,0,0,0,0,77,77,63,69,60,60,0,0,77
2025-11-03 11:53:49.313638+00:00,Line Dom,ROA,UA,Express,7,0,4,5,6,6,13,0,8,11,12,12,1678,1645,903,1200,1184,1184,7,13,1680
2025-11-03 11:53:49.313638+00:00,Line Dom,PIR,UA,Express,3,0,3,3,2,2,5,0,4,5,4,4,179,176,120,138,132,132,3,5,180
2025-11-03 11:53:49.313638+00:00,Line Int,MZT,UA,Express,0,0,0,0,0,0,0,0,0,0,0,0,45,45,29,33,37,37,0,0,45
2025-11-03 11:53:49.313638+00:00,Line Dom,MOB,UA,Express,7,0,1,4,6,6,12,0,4,8,9,9,1818,1777,1184,1391,1426,1426,7,12,1819
2025-11-03 11:53:49.313638+00:00,Line Dom,FCA,UA,Express,0,0,0,0,0,0,0,0,0,0,0,0,796,793,527,665,599,600,0,0,796
2025-11-03 11:53:49.313638+00:00,Line Dom,GPT,UA,Express,4,0,2,4,2,2,7,0,4,7,4,4,936,917,672,764,735,735,4,7,936
2025-11-03 11:53:49.313638+00:00,Line Dom,EAU,UA,Express,2,0,1,2,1,1,3,0,2,3,2,2,525,516,293,365,401,401,2,3,525
2025-11-03 11:53:49.313638+00:00,Line Dom,AVL,UA,Express,5,1,1,2,3,3,10,1,3,7,7,7,1360,1326,809,1035,940,940,5,10,1360
2025-11-03 11:53:49.313638+00:00,Line Dom,DEC,UA,Express,2,0,1,1,1,1,3,0,2,2,2,2,525,515,332,414,410,410,2,3,525
2025-11-03 11:53:49.313638+00:00,Line Dom,PHX,UA,Express,2,0,2,2,2,2,4,0,4,4,4,4,855,848,590,738,671,671,2,4,854
2025-11-03 11:53:49.313638+00:00,Line Dom,AUS,UA,Express,1,0,0,0,0,0,5,0,3,4,4,4,885,876,610,748,629,629,1,5,883
2025-11-03 11:53:49.313638+00:00,Line Dom,ASE,UA,Express,7,0,3,4,4,4,14,0,8,10,10,10,4221,4005,2258,2792,2308,2308,7,14,4217
2025-11-03 11:53:49.313638+00:00,Line Dom,MDT,UA,Express,5,0,3,3,4,4,10,0,6,7,8,8,1563,1539,908,1185,1125,1125,5,10,1564
2025-11-03 11:53:49.313638+00:00,Line Dom,BDL,UA,Express,4,0,3,3,3,3,8,0,5,7,7,7,875,859,606,714,645,646,4,8,875
2025-11-03 11:53:49.313638+00:00,Line Dom,FNT,UA,Express,3,0,1,1,2,2,6,0,3,4,5,5,829,819,465,585,539,539,3,6,829
2025-11-03 11:53:49.313638+00:00,Line Dom,RIC,UA,Express,14,1,5,8,9,9,26,1,10,14,16,16,3640,3541,2198,2657,2573,2573,14,26,3638
2025-11-03 11:53:49.313638+00:00,Line Dom,CLT,UA,Express,10,0,6,8,8,8,18,0,11,14,13,13,1853,1814,1296,1524,1378,1378,10,18,1854
2025-11-03 11:53:49.313638+00:00,Line Dom,JMS,UA,Express,2,0,2,2,2,2,3,0,3,3,3,3,550,543,381,449,408,414,2,3,550
2025-11-03 11:53:49.313638+00:00,Line Dom,MKE,UA,Express,14,1,11,12,9,9,27,1,20,25,20,20,3983,3910,2334,2914,2671,2671,14,27,3983
2025-11-03 11:53:49.313638+00:00,Line Dom,MSP,UA,Express,5,0,5,5,4,4,10,0,9,10,9,9,1710,1690,1215,1431,1325,1325,5,10,1712
2025-11-03 11:53:49.313638+00:00,Line Dom,SBN,UA,Express,9,0,3,5,4,4,17,0,5,10,11,11,2214,2185,1160,1530,1515,1515,9,17,2214
2025-11-03 11:53:49.313638+00:00,Line Dom,ACV,UA,Express,6,0,4,4,2,2,12,0,8,9,6,6,1639,1632,1041,1338,1278,1278,6,12,1641
2025-11-03 11:53:49.313638+00:00,Line Dom,LFT,UA,Express,6,0,4,4,6,6,13,0,7,8,12,12,1677,1640,1140,1330,1286,1286,7,13,1678
2025-11-03 11:53:49.313638+00:00,Line Dom,MOT,UA,Express,3,0,3,3,3,3,5,0,4,5,4,4,1031,1020,630,769,715,716,3,5,1031
2025-11-03 11:53:49.313638+00:00,Line Dom,SRQ,UA,Express,1,1,1,1,0,0,1,1,1,1,0,0,141,133,115,127,104,104,1,1,141
2025-11-03 11:53:49.313638+00:00,Line Dom,BHM,UA,Express,10,0,5,7,8,8,19,0,11,15,14,14,2751,2706,1762,2087,2043,2043,10,19,2753
2025-11-03 11:53:49.313638+00:00,Line Dom,ATY,UA,Express,1,0,1,1,1,1,2,0,2,2,2,2,94,94,59,75,64,64,1,2,94
2025-11-03 11:53:49.313638+00:00,Line Dom,FSD,UA,Express,6,0,4,5,5,5,11,0,9,10,10,10,1973,1953,1263,1545,1377,1377,6,11,1972
2025-11-03 11:53:49.313638+00:00,Line Dom,GEG,UA,Express,4,0,2,3,3,3,8,0,4,6,6,6,1005,1004,649,819,835,835,4,8,1005
2025-11-03 11:53:49.313638+00:00,Line Dom,DRO,UA,Express,4,0,4,4,3,3,8,0,7,8,7,7,1284,1271,834,984,826,826,4,8,1284
2025-11-03 11:53:49.313638+00:00,Line Dom,SDF,UA,Express,13,1,7,9,8,8,25,1,13,19,15,15,3898,3821,2552,3066,2896,2898,13,25,3900
2025-11-03 11:53:49.313638+00:00,Line Int,GDL,UA,Express,1,0,1,1,1,1,2,0,1,1,1,1,322,317,204,265,264,264,1,2,322
2025-11-03 11:53:49.313638+00:00,Line Dom,LBB,UA,Express,7,0,3,4,5,5,12,0,7,9,9,9,1697,1673,1087,1253,1266,1266,7,12,1698
2025-11-03 11:53:49.313638+00:00,Line Int,OAX,UA,Express,2,0,2,2,2,2,4,0,3,4,4,4,312,309,223,258,257,257,2,4,312
